Lineage	Gene_ID	Category	
Pan_troglodytes	gene37021	Disperse_DNA_duplication
Pan_troglodytes	gene32696	Disperse_DNA_duplication
Pan_troglodytes	gene29820	Disperse_DNA_duplication
Pan_troglodytes	gene1386	De_novo
Pan_troglodytes	gene31848	Disperse_DNA_duplication
Pan_troglodytes	gene39719	Disperse_DNA_duplication
Pan_troglodytes	gene15816	De_novo
Pan_troglodytes	gene19183	Disperse_DNA_duplication
Pan_troglodytes	gene35051	Disperse_DNA_duplication
Pan_troglodytes	gene28980	Disperse_DNA_duplication
Pan_troglodytes	gene22887	Disperse_DNA_duplication
Pan_troglodytes	gene14878	De_novo
Pan_troglodytes	gene40629	Disperse_DNA_duplication
Pan_troglodytes	gene40496	Disperse_DNA_duplication
Pan_troglodytes	gene18254	De_novo
Pan_troglodytes	gene29057	Disperse_DNA_duplication
Pan_troglodytes	gene33392	Disperse_DNA_duplication
Pan_troglodytes	gene14988	Disperse_DNA_duplication
Pan_troglodytes	gene22882	Disperse_DNA_duplication
Pan_troglodytes	gene12790	De_novo
Pan_troglodytes	gene26592	Retrotransposed
Pan_troglodytes	gene6438	Disperse_DNA_duplication
Pan_troglodytes	gene9459	De_novo
Pan_troglodytes	gene517	Disperse_DNA_duplication
Pan_troglodytes	gene10622	Disperse_DNA_duplication
Pan_troglodytes	gene28189	De_novo
Pan_troglodytes	gene7500	Disperse_DNA_duplication
Pan_troglodytes	gene8823	De_novo
Pan_troglodytes	gene39812	Disperse_DNA_duplication
Pan_troglodytes	gene40722	Disperse_DNA_duplication
Pan_troglodytes	gene39931	Disperse_DNA_duplication
Pan_troglodytes	gene11330	Disperse_DNA_duplication
Pan_troglodytes	gene28700	Disperse_DNA_duplication
Pan_troglodytes	gene35761	Tandem_duplication
Pan_troglodytes	gene23949	Disperse_DNA_duplication
Pan_troglodytes	gene8809	Disperse_DNA_duplication
Pan_troglodytes	gene1819	De_novo
Pan_troglodytes	gene5342	De_novo
Pan_troglodytes	gene28020	Disperse_DNA_duplication
Pan_troglodytes	gene40441	Disperse_DNA_duplication
Pan_troglodytes	gene40549	Disperse_DNA_duplication
Pan_troglodytes	gene35755	De_novo
Pan_troglodytes	gene1834	Disperse_DNA_duplication
Pan_troglodytes	gene27565	Disperse_DNA_duplication
Pan_troglodytes	gene39816	Disperse_DNA_duplication
Pan_troglodytes	gene29698	De_novo
Pan_troglodytes	gene40137	Disperse_DNA_duplication
Pan_troglodytes	gene40091	Retrotransposed
Pan_troglodytes	gene40617	Retrotransposed
Pan_troglodytes	gene16158	Disperse_DNA_duplication
Pan_troglodytes	gene40167	Disperse_DNA_duplication
Pan_troglodytes	gene8804	Disperse_DNA_duplication
Pan_troglodytes	gene29846	Disperse_DNA_duplication
Pan_troglodytes	gene11531	Retrotransposed
Pan_troglodytes	gene31901	Disperse_DNA_duplication
Pan_troglodytes	gene40282	Disperse_DNA_duplication
Pan_troglodytes	gene38691	Disperse_DNA_duplication
Pan_troglodytes	gene22318	Disperse_DNA_duplication
Pan_troglodytes	gene11081	De_novo
Pan_troglodytes	gene15610	Disperse_DNA_duplication
Pan_troglodytes	gene27046	Disperse_DNA_duplication
Pan_troglodytes	gene8915	Disperse_DNA_duplication
Pan_troglodytes	gene40254	Disperse_DNA_duplication
Pan_troglodytes	gene862	De_novo
Pan_troglodytes	gene30677	Disperse_DNA_duplication
Pan_troglodytes	gene413	Disperse_DNA_duplication
Pan_troglodytes	gene8984	Disperse_DNA_duplication
Pan_troglodytes	gene40307	Disperse_DNA_duplication
Pan_troglodytes	gene4908	Disperse_DNA_duplication
Pan_troglodytes	gene7507	Disperse_DNA_duplication
Pan_troglodytes	gene26323	Disperse_DNA_duplication
Pan_troglodytes	gene39317	Disperse_DNA_duplication
Pan_troglodytes	gene37158	Disperse_DNA_duplication
Pan_troglodytes	gene27384	Retrotransposed
Pan_troglodytes	gene29730	Disperse_DNA_duplication
Pan_troglodytes	gene29847	Retrotransposed
Pan_troglodytes	gene40208	Disperse_DNA_duplication
Pan_troglodytes	gene40539	Disperse_DNA_duplication
Pan_troglodytes	gene15671	Disperse_DNA_duplication
Pan_troglodytes	gene22255	Disperse_DNA_duplication
Pan_troglodytes	gene29481	Disperse_DNA_duplication
Pan_troglodytes	gene5858	De_novo
Pan_troglodytes	gene34213	Disperse_DNA_duplication
Pan_troglodytes	gene30833	Disperse_DNA_duplication
Pan_troglodytes	gene40915	Disperse_DNA_duplication
Pan_troglodytes	gene29117	Disperse_DNA_duplication
Pan_troglodytes	gene36923	Disperse_DNA_duplication
Pan_troglodytes	gene12285	Disperse_DNA_duplication
Pan_troglodytes	gene19047	Disperse_DNA_duplication
Pan_troglodytes	gene236	Tandem_duplication
Pan_troglodytes	gene16119	Disperse_DNA_duplication
Pan_troglodytes	gene4860	Disperse_DNA_duplication
Pan_troglodytes	gene5002	Tandem_duplication
Pan_troglodytes	gene2585	De_novo
Pan_troglodytes	gene40964	Disperse_DNA_duplication
Pan_troglodytes	gene37714	Disperse_DNA_duplication
Pan_troglodytes	gene31642	Disperse_DNA_duplication
Pan_troglodytes	gene30690	Disperse_DNA_duplication
Pan_troglodytes	gene24710	Retrotransposed
Pan_troglodytes	gene40000	Disperse_DNA_duplication
Pan_troglodytes	gene40426	Disperse_DNA_duplication
Pan_troglodytes	gene36873	De_novo
Pan_troglodytes	gene35243	De_novo
Pan_troglodytes	gene21071	De_novo
Pan_troglodytes	gene20387	Disperse_DNA_duplication
Pan_troglodytes	gene36919	Disperse_DNA_duplication
Pan_troglodytes	gene25674	De_novo
Pan_troglodytes	gene36924	Disperse_DNA_duplication
Pan_troglodytes	gene31202	De_novo
Pan_troglodytes	gene30810	De_novo
Pan_troglodytes	gene39674	Disperse_DNA_duplication
Pan_troglodytes	gene10615	Disperse_DNA_duplication
Pan_troglodytes	gene40506	Disperse_DNA_duplication
Pan_troglodytes	gene4894	Disperse_DNA_duplication
Pan_troglodytes	gene29095	Disperse_DNA_duplication
Pan_troglodytes	gene7923	Disperse_DNA_duplication
Pan_troglodytes	gene6567	Disperse_DNA_duplication
Pan_troglodytes	gene39979	Disperse_DNA_duplication
Pan_troglodytes	gene39635	Disperse_DNA_duplication
Pan_troglodytes	gene39759	Tandem_duplication
Pan_troglodytes	gene40597	Disperse_DNA_duplication
Pan_troglodytes	gene40309	Disperse_DNA_duplication
Pan_troglodytes	gene6726	Retrotransposed
Pan_troglodytes	gene1816	Disperse_DNA_duplication
Pan_troglodytes	gene40027	Disperse_DNA_duplication
Pan_troglodytes	gene40201	Disperse_DNA_duplication
Pan_troglodytes	gene37071	Disperse_DNA_duplication
Pan_troglodytes	gene1542	Disperse_DNA_duplication
Pan_troglodytes	gene12395	De_novo
Pan_troglodytes	gene40495	Disperse_DNA_duplication
Pan_troglodytes	gene28206	Disperse_DNA_duplication
Pan_troglodytes	gene29484	Disperse_DNA_duplication
Pan_troglodytes	gene5383	Disperse_DNA_duplication
Pan_troglodytes	gene20418	Disperse_DNA_duplication
Pan_troglodytes	gene26601	Disperse_DNA_duplication
Pan_troglodytes	gene22998	Disperse_DNA_duplication
Pan_troglodytes	gene28619	De_novo
Pan_troglodytes	gene30442	Disperse_DNA_duplication
Pan_troglodytes	gene37126	Disperse_DNA_duplication
Pan_troglodytes	gene11374	Disperse_DNA_duplication
Pan_troglodytes	gene40401	Disperse_DNA_duplication
Pan_troglodytes	gene29818	Disperse_DNA_duplication
Pan_troglodytes	gene39914	Disperse_DNA_duplication
Pan_troglodytes	gene14992	Disperse_DNA_duplication
Pan_troglodytes	gene18261	De_novo
Pan_troglodytes	gene28161	De_novo
Pan_troglodytes	gene40326	Disperse_DNA_duplication
Pan_troglodytes	gene28853	Retrotransposed
Pan_troglodytes	gene39731	Disperse_DNA_duplication
Pan_troglodytes	gene39922	Retrotransposed
Pan_troglodytes	gene40554	Disperse_DNA_duplication
Pan_troglodytes	gene37145	Disperse_DNA_duplication
Pan_troglodytes	gene29058	Disperse_DNA_duplication
Pan_troglodytes	gene3590	De_novo
Pan_troglodytes	gene8816	Retrotransposed
Pan_troglodytes	gene39785	Disperse_DNA_duplication
Pan_troglodytes	gene40128	Disperse_DNA_duplication
Pan_troglodytes	gene33734	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039812_20175_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000038226_12472_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036671_11902_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000038111_21605_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039272_5901_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000003303_2178_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000016857_1724_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000041699_8734_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037406_1660_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000043257_12725_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000041002_15549_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036703_6196_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000022054_17987_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000039479_12750_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000011730_13365_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042451_11768_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000024103_15360_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037826_19687_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037757_3208_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040023_18621_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000163060_9886_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000023732_598_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042105_15123_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040631_5724_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000261456_16093_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000158483_19278_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000002963_7503_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000027497_12418_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000037634_5662_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036861_9594_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036622_20434_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039586_10863_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000007714_13199_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000043245_14460_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000024429_11891_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042453_5922_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000022939_2232_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039114_15310_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000041395_3600_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000026585_8241_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039662_20217_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000009208_6149_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000026319_10388_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000027469_6510_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036534_12441_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037449_7599_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040439_16365_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000026556_11185_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036150_21587_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036755_17677_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000025754_13743_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000039112_17778_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000004126_15788_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040412_5482_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000041063_21197_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000026519_17324_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000008725_3227_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042078_14310_P	De_novo
Gorilla_gorilla	ENSGGOG00000038261_6538_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037309_16593_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036991_14804_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040306_7933_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000007912_14395_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000196368_5942_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000023867_675_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000037469_3356_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000268799_7620_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000028267_15292_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000023324_7974_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037578_5509_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042591_366_P	De_novo
Gorilla_gorilla	ENSGGOG00000039599_13377_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000043669_12417_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039900_10264_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036528_7523_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040232_7084_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000010688_17338_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000224578_15267_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000012863_5589_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042340_12918_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000011716_21722_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000043841_6041_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000027414_9901_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000025535_19044_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036448_18837_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000000426_12548_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000024929_16263_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000038942_7451_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000024428_7966_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000004151_19812_P	De_novo
Gorilla_gorilla	ENSGGOG00000041862_15074_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000028474_1180_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037322_12025_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000028092_19627_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000022765_10471_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000037102_8748_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000026294_2212_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000037453_9567_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036211_19939_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000283486_16103_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000008048_11918_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042556_12928_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042658_13521_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000024620_16476_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000043350_21695_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000043764_19171_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000249459_18203_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040775_21799_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000043859_21493_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040617_20967_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000041965_2417_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000043432_2155_P	Tandem_duplication
Gorilla_gorilla	ENSGGOG00000028247_6388_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000025375_10361_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000043299_7894_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042583_20226_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000002681_14767_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000041103_7232_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037805_15946_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000038575_8177_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000285762_7326_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000038467_19585_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037849_15349_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000026312_3607_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036876_3117_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000028036_16091_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000025617_11969_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000028548_8719_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000184903_2273_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036797_15159_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036635_8882_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000027954_14516_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000038770_18364_P	De_novo
Gorilla_gorilla	ENSGGOG00000036735_524_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037044_12968_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000023932_4782_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000041512_13206_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039904_12746_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000043751_2137_P	De_novo
Gorilla_gorilla	ENSGGOG00000024275_2735_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000015155_13308_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000022311_20196_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000026360_12898_M	De_novo
Gorilla_gorilla	ENSGGOG00000043955_5972_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036215_14888_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042657_7733_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000038529_13500_M	De_novo
Gorilla_gorilla	ENSGGOG00000043067_20355_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000183269_13371_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000022801_3843_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000023522_4141_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000041121_3233_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000026428_1234_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000042348_1214_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000022853_7848_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036491_6469_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000003674_12173_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037025_18929_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037914_15416_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037390_4185_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000014627_18473_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000042705_11760_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000041480_16208_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000013903_1036_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037629_16463_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000024497_11988_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000041002_15551_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000028547_6174_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039544_11935_P	De_novo
Gorilla_gorilla	ENSGGOG00000023997_372_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036456_14949_M	Retrotransposed
Gorilla_gorilla	ENSGGOG00000003841_7033_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000028149_7596_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000022138_20606_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000022075_14283_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000025754_13742_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000043186_21869_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000013986_11479_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000009148_11162_M	De_novo
Gorilla_gorilla	ENSGGOG00000003342_7544_M	De_novo
Gorilla_gorilla	ENSGGOG00000037331_13584_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042582_5996_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040840_6061_P	De_novo
Gorilla_gorilla	ENSGGOG00000041649_15137_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036220_9162_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000022415_6611_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000022849_13694_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000038927_2139_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000221874_19064_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000044114_14664_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000005339_3783_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042498_8383_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000012057_2754_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000025382_12269_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000036998_8954_M	De_novo
Gorilla_gorilla	ENSGGOG00000022519_10588_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039475_15823_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042156_4046_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000028434_12303_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000038928_10664_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSG00000136206_5647_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000042866_6467_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000044035_7673_P	Retrotransposed
Gorilla_gorilla	ENSGGOG00000028266_2698_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000039552_11812_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000041210_703_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000040992_11706_P	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000037859_20135_M	Disperse_DNA_duplication
Gorilla_gorilla	ENSGGOG00000003205_10435_P	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100456992	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100452783	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130964	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103891403	Retrotransposed
Pongo_abelii	gene_LOC112131782	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135215	De_novo
Pongo_abelii	gene_LOC100441020	Retrotransposed
Pongo_abelii	gene_LOC112134957	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112135160	Retrotransposed
Pongo_abelii	gene_LOC100459642	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100432317	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100452366	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100449417	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100435762	Disperse_DNA_duplication
Pongo_abelii	gene_HERC2P11	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100434983	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100446223	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100446771	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100459021	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112134358	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100432013	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100445467	De_novo
Pongo_abelii	gene_LOC100456830	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100457481	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100459263	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103892944	De_novo
Pongo_abelii	gene_LOC100431410	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100460784	Retrotransposed
Pongo_abelii	gene_LOC100456623	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112128566	De_novo
Pongo_abelii	gene_LOC100452633	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100462434	Retrotransposed
Pongo_abelii	gene_TMSB15B	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100450947	Retrotransposed
Pongo_abelii	gene_LOC100452890	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112131761	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100451324	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100447607	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100432540	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129948	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112130594	Disperse_DNA_duplication
Pongo_abelii	gene_LOC103891953	De_novo
Pongo_abelii	gene_LOC103889228	De_novo
Pongo_abelii	gene_LOC112135545	Tandem_duplication
Pongo_abelii	gene_LOC112131967	Retrotransposed
Pongo_abelii	gene_HSFX3	Tandem_duplication
Pongo_abelii	gene_LOC100453081	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100450248	Disperse_DNA_duplication
Pongo_abelii	gene_LOC100433011	Disperse_DNA_duplication
Pongo_abelii	gene_LOC112129713	Retrotransposed
Pongo_abelii	gene_LOC100447563	Retrotransposed
Pongo_abelii	gene_LOC112129691	De_novo
